cntry,essround,dweight,pweight,anweight,sclmeet,wkhtot
ME,10,0.54652154,0.039872613,0.007810464,4,40
ME,10,0.92200404,0.039872613,0.13637818,7,666
ME,10,0.3228803,0.039872613,0.012544424,6,50
ME,10,0.65582585,0.039872613,0.16366662,7,666
ME,10,0.77396023,0.039872613,0.016496135,5,50
ME,10,1.0270249,0.039872613,0.16366662,5,40
ME,10,0.54652154,0.039872613,0.16366662,5,8
ME,10,1.3688512,0.039872613,0.04638984,6,666
ME,10,0.7915139,0.039872613,0.010824075,6,40
ME,10,1.3536457,0.039872613,0.05259135,6,666
ME,10,1.5987902,0.039872613,0.062115595,7,60
ME,10,0.26985902,0.039872613,0.003503651,7,666
ME,10,1.1609404,0.039872613,0.045104418,4,46
ME,10,0.6846832,0.039872613,0.056694817,6,999
ME,10,0.6568707,0.039872613,0.025520504,2,40
ME,10,0.65582585,0.039872613,0.0089685265,7,0
ME,10,2.3805492,0.039872613,0.09248821,6,999
ME,10,0.6568707,0.039872613,0.008528328,6,999
ME,10,0.9837387,0.039872613,0.03815888,5,60
ME,10,0.6662141,0.039872613,0.009110578,7,45
ME,10,0.792775,0.039872613,0.011329723,5,666
ME,10,0.6846832,0.039872613,0.023203649,6,666
ME,10,1.3599225,0.039872613,0.16366662,6,999
ME,10,0.5225108,0.039872613,0.020300388,3,40
ME,10,2.2031684,0.039872613,0.046958175,7,666
ME,10,0.6846832,0.039872613,0.02206362,4,999
ME,10,0.5465215,0.039872613,0.02138629,7,666
ME,10,0.6568707,0.039872613,0.006550461,7,999
ME,10,2.7773075,0.039872613,0.14569254,6,70
ME,10,1.4382486,0.039872613,0.01434254,4,0
ME,10,0.9853061,0.039872613,0.031751055,6,999
ME,10,0.3963875,0.039872613,0.015400299,2,777
ME,10,0.6846832,0.039872613,0.02206362,4,43
ME,10,1.1495239,0.039872613,0.044982806,6,666
ME,10,1.3663038,0.039872613,0.05299845,2,666
ME,10,0.6568707,0.039872613,0.16366662,5,666
ME,10,0.49602583,0.039872613,0.0049464754,7,40
ME,10,0.38637426,0.039872613,0.0055217613,4,40
ME,10,0.72747594,0.039872613,0.028218538,5,40
ME,10,1.0355916,0.039872613,0.013445357,3,888
ME,10,0.93982935,0.039872613,0.013431315,3,666
ME,10,0.6558258,0.039872613,0.021133693,5,42
ME,10,1.6012971,0.039872613,0.022884477,7,40
ME,10,0.72044283,0.039872613,0.05965582,6,42
ME,10,0.8292431,0.039872613,0.017674427,5,888
ME,10,1.1902747,0.039872613,0.038356084,2,10
ME,10,1.2699703,0.039872613,0.04926169,1,42
ME,10,0.6558258,0.039872613,0.025479892,6,888
ME,10,0.9016299,0.039872613,0.16366662,5,40
ME,10,0.36373797,0.039872613,0.0036272767,4,777
ME,10,1.1891625,0.039872613,0.046200905,2,7
ME,10,1.6421767,0.039872613,0.064261146,7,40
ME,10,0.6558258,0.039872613,0.034403432,6,999
ME,10,0.5225108,0.039872613,0.005210596,5,666
ME,10,1.2438648,0.039872613,0.16366662,4,888
ME,10,3.0810745,0.039872613,0.12056764,3,40
ME,10,0.6846832,0.039872613,0.056694817,4,999
ME,10,0.3279129,0.039872613,0.0042573796,7,777
ME,10,0.77396023,0.039872613,0.010048536,4,888
ME,10,0.26985902,0.039872613,0.01048446,7,35
ME,10,0.6568707,0.039872613,0.006550461,7,999
ME,10,1.3116517,0.039872613,0.044451427,7,666
ME,10,1.0270249,0.039872613,0.03309543,4,666
ME,10,0.72747594,0.039872613,0.028218538,2,8
ME,10,0.91891694,0.039872613,0.03570141,7,666
ME,10,0.8292431,0.039872613,0.008269398,4,888
ME,10,1.5830278,0.039872613,0.02164815,6,888
ME,10,0.25145027,0.039872613,0.008102873,7,42
ME,10,1.5139459,0.039872613,0.05881929,7,40
ME,10,0.78376627,0.039872613,0.026561549,1,666
ME,10,1.4621223,0.039872613,0.018983135,2,42
ME,10,0.6568707,0.039872613,0.006550461,7,666
ME,10,1.2009729,0.039872613,0.038700804,6,40
ME,10,1.7978107,0.039872613,0.057933666,4,777
ME,10,0.6846832,0.039872613,0.0068278112,4,666
ME,10,1.2772487,0.039872613,0.16366662,2,666
ME,10,0.38637432,0.039872613,0.005283731,4,40
ME,10,1.2531058,0.039872613,0.048685204,4,56
ME,10,0.6568707,0.039872613,0.025520504,7,40
ME,10,1.5830278,0.039872613,0.16366662,6,22
ME,10,0.38637426,0.039872613,0.013094086,4,666
ME,10,0.39575696,0.039872613,0.16366662,6,666
ME,10,0.54652154,0.039872613,0.018521424,2,666
ME,10,2.3963912,0.039872613,0.12571028,6,999
ME,10,0.6846832,0.039872613,0.02206362,4,666
ME,10,0.77396023,0.039872613,0.016496135,3,666
ME,10,1.1609404,0.039872613,0.015072808,3,888
ME,10,0.7663492,0.039872613,0.024695266,6,999
ME,10,0.6376084,0.039872613,0.024772124,7,999
ME,10,1.1902746,0.039872613,0.015453648,2,40
ME,10,0.32843536,0.039872613,0.0032752305,7,999
ME,10,0.5225108,0.039872613,0.020300388,6,999
ME,10,0.30630568,0.039872613,0.011900479,5,666
ME,10,1.1987267,0.039872613,0.017131278,7,48
ME,10,1.1902747,0.039872613,0.038356084,7,777
ME,10,1.3116517,0.039872613,0.050959785,5,888
ME,10,0.9837387,0.039872613,0.03821985,5,56
ME,10,1.1891625,0.039872613,0.046200905,2,70
ME,10,0.42997792,0.039872613,0.16366662,6,60
ME,10,0.6846832,0.039872613,0.008889423,4,666
ME,10,1.187271,0.039872613,0.16366662,6,56
ME,10,0.65582585,0.039872613,0.025479892,7,999
ME,10,1.9787848,0.039872613,0.077433206,6,56
ME,10,0.3423416,0.039872613,0.01103181,4,666
ME,10,0.66563326,0.039872613,0.16366662,7,40
ME,10,0.792775,0.039872613,0.11726324,6,666
ME,10,0.6846832,0.039872613,0.009363143,7,777
ME,10,0.80064857,0.039872613,0.010948991,7,40
ME,10,0.6846832,0.039872613,0.026558612,4,999
ME,10,1.187271,0.039872613,0.011839733,7,666
ME,10,0.80615395,0.039872613,0.16366662,6,40
ME,10,0.9180768,0.039872613,0.16366662,6,666
ME,10,0.94130296,0.039872613,0.049379047,6,60
ME,10,0.95641273,0.039872613,0.16366662,2,666
ME,10,0.33841145,0.039872613,0.011468649,4,666
ME,10,0.94130296,0.039872613,0.036571153,6,56
ME,10,2.3981853,0.039872613,0.16366662,4,48
ME,10,2.0304685,0.039872613,0.02776696,4,666
ME,10,1.187271,0.039872613,0.025305407,7,666
ME,10,0.39575696,0.039872613,0.0153757995,6,8
ME,10,1.6395646,0.039872613,0.063598156,88,999
ME,10,0.38637432,0.039872613,0.005283731,2,666
ME,10,0.39053708,0.039872613,0.012584881,6,60
ME,10,0.3963875,0.039872613,0.015375731,3,888
ME,10,0.7915139,0.039872613,0.030702546,3,60
ME,10,1.0270249,0.039872613,0.034805495,2,666
ME,10,0.60501254,0.039872613,0.008273641,4,50
ME,10,0.38698012,0.039872613,0.0052920124,4,88
ME,10,2.955918,0.039872613,0.16366662,6,666
ME,10,0.3831746,0.039872613,0.00547603,6,40
ME,10,1.4549519,0.039872613,0.018890027,3,666
ME,10,0.27326077,0.039872613,0.003905232,7,999
ME,10,0.9853061,0.039872613,0.009825687,6,666
ME,10,1.7117081,0.039872613,0.06639659,4,666
ME,10,0.9853061,0.039872613,0.038219668,2,666
ME,10,1.3693664,0.039872613,0.053202122,4,40
ME,10,0.6846832,0.039872613,0.0068278112,4,666
ME,10,1.0786865,0.039872613,0.036556304,6,666
ME,10,2.7387328,0.039872613,0.03745257,6,777
ME,10,1.7757001,0.039872613,0.017707678,7,666
ME,10,0.67682284,0.039872613,0.021810312,6,666
ME,10,0.9853061,0.039872613,0.03828075,4,999
ME,10,1.0270249,0.039872613,0.014044717,4,777
ME,10,0.63862437,0.039872613,0.013611595,4,40
ME,10,1.0991416,0.039872613,0.042703412,6,666
ME,10,0.7651301,0.039872613,0.16366662,2,777
ME,10,0.8226874,0.039872613,0.01753469,6,51
ME,10,0.5225108,0.039872613,0.011136757,7,666
ME,10,1.5830278,0.039872613,0.033740524,4,666
ME,10,0.32843536,0.039872613,0.0046937456,6,30
ME,10,0.3188042,0.039872613,0.0067949696,3,999
ME,10,0.54652154,0.039872613,0.007095633,4,48
ME,10,1.7117082,0.039872613,0.06650269,5,777
ME,10,1.915873,0.039872613,0.024874313,4,999
ME,10,1.4382486,0.039872613,0.048741728,6,666
ME,10,0.6568707,0.039872613,0.16366662,6,666
ME,10,1.2009728,0.039872613,0.06300088,4,48
ME,10,0.9060752,0.039872613,0.03520251,4,999
ME,10,1.3137414,0.039872613,0.042334724,4,999
ME,10,1.6421767,0.039872613,0.022457024,4,40
ME,10,1.3693664,0.039872613,0.029186575,4,666
ME,10,1.3137414,0.039872613,0.044522233,4,666
ME,10,2.0769107,0.039872613,0.02968159,7,5
ME,10,0.81503403,0.039872613,0.031893652,7,20
ME,10,1.0270249,0.039872613,0.03990157,4,40
ME,10,0.36373797,0.039872613,0.011721289,4,666
ME,10,1.6421767,0.039872613,0.055652764,5,666
ME,10,1.0450217,0.039872613,0.014290827,3,48
ME,10,0.77396023,0.039872613,0.016496135,3,56
ME,10,1.091214,0.039872613,0.023258047,7,888
ME,10,0.6768229,0.039872613,0.014425745,3,999
ME,10,2.3805492,0.039872613,0.023739379,6,90
ME,10,1.7625347,0.039872613,0.02288347,2,42
ME,10,1.0270249,0.039872613,0.010241724,6,666
ME,10,1.2100251,0.039872613,0.012066644,6,999
ME,10,0.79351646,0.039872613,0.01030244,7,50
ME,10,0.7663492,0.039872613,0.02972641,4,666
ME,10,1.6421767,0.039872613,0.022457024,7,40
ME,10,1.0270249,0.039872613,0.013334136,4,666
ME,10,1.0450217,0.039872613,0.040536042,4,666
ME,10,2.1195242,0.039872613,0.082940586,7,666
ME,10,0.78376627,0.039872613,0.064899325,4,999
ME,10,0.67682284,0.039872613,0.0067494246,6,777
ME,10,1.1891625,0.039872613,0.015439214,6,999
ME,10,1.5663824,0.039872613,0.060856525,6,48
ME,10,0.6568707,0.039872613,0.008982807,3,999
ME,10,0.77396023,0.039872613,0.030069625,4,999
ME,10,0.90751886,0.039872613,0.029244388,2,999
ME,10,0.6846832,0.039872613,0.009363143,6,777
ME,10,0.78376627,0.039872613,0.007815894,4,666
ME,10,1.423547,0.039872613,0.014195925,6,666
ME,10,1.6920573,0.039872613,0.057343222,6,666
ME,10,0.6120442,0.039872613,0.013045064,7,40
ME,10,1.6421767,0.039872613,0.022457024,6,666
ME,10,1.8186898,0.039872613,0.038763415,7,666
ME,10,0.5225108,0.039872613,0.020446727,6,999
ME,10,0.9853061,0.039872613,0.038219668,2,666
ME,10,0.39575696,0.039872613,0.012753085,6,666
ME,10,0.79663813,0.039872613,0.030950693,7,888
ME,10,0.6846832,0.039872613,0.008889423,6,666
ME,10,0.32843536,0.039872613,0.16366662,6,999
ME,10,1.0450217,0.039872613,0.022273514,6,666
ME,10,1.3137414,0.039872613,0.018774983,7,40
ME,10,0.77892745,0.039872613,0.010113029,2,40
ME,10,1.2531058,0.039872613,0.026708597,6,666
ME,10,0.77396023,0.039872613,0.016496135,3,40
ME,10,1.6421767,0.039872613,0.023468709,7,999
ME,10,0.94717836,0.039872613,0.030522402,7,666
ME,10,1.0152342,0.039872613,0.03271548,6,999
ME,10,0.2612554,0.039872613,0.003733658,6,40
ME,10,0.6568707,0.039872613,0.16366662,4,666
ME,10,1.8964901,0.039872613,0.16366662,7,42
ME,10,1.5870329,0.039872613,0.022680642,7,48
ME,10,0.80064857,0.039872613,0.025800526,4,48
ME,10,0.8197823,0.039872613,0.031799078,6,666
ME,10,0.9398294,0.039872613,0.16366662,3,40
ME,10,1.2531058,0.039872613,0.017136417,6,40
ME,10,1.1495239,0.039872613,0.044660892,3,666
ME,10,1.3536457,0.039872613,0.043620624,4,999
ME,10,0.9853061,0.039872613,0.013474207,6,999
ME,10,0.61261135,0.039872613,0.008377554,7,40
ME,10,0.3831746,0.039872613,0.014886957,6,40
ME,10,0.6846832,0.039872613,0.009363143,6,666
ME,10,1.0930431,0.039872613,0.015620928,4,666
ME,10,3.9575696,0.039872613,0.15357701,4,888
ME,10,1.0270247,0.039872613,0.03309543,4,40
ME,10,0.77868724,0.039872613,0.040848542,7,888
ME,10,1.5983021,0.039872613,0.054165885,4,666
ME,10,0.3423416,0.039872613,0.0046815714,6,999
ME,10,1.4808971,0.039872613,0.021163829,7,999
ME,10,0.6846832,0.039872613,0.0068278112,4,666
ME,10,1.0270247,0.039872613,0.16366662,4,666
ME,10,0.72747594,0.039872613,0.028218538,3,777
ME,10,0.67682284,0.039872613,0.16366662,6,30
ME,10,1.1609404,0.039872613,0.011577152,4,666
ME,10,0.79351646,0.039872613,0.016912945,7,0
ME,10,0.94792724,0.039872613,0.012963049,6,777
ME,10,0.8292431,0.039872613,0.043500595,4,40
ME,10,0.8421337,0.039872613,0.0271374,4,50
ME,10,1.2040981,0.039872613,0.015633127,2,56
ME,10,0.8197823,0.039872613,0.011715688,7,40
ME,10,0.59032446,0.039872613,0.02289849,7,888
ME,10,1.2111567,0.039872613,0.025814492,4,40
ME,10,0.77396023,0.039872613,0.016496135,7,48
ME,10,1.3137414,0.039872613,0.013100922,4,666
ME,10,1.5139459,0.039872613,0.020703437,7,666
ME,10,2.2990477,0.039872613,0.022926606,5,777
ME,10,0.33841142,0.039872613,0.0131478375,4,45
ME,10,1.352445,0.039872613,0.013486886,4,666
ME,10,2.3805494,0.039872613,0.05073886,7,60
ME,10,0.3423416,0.039872613,0.013300531,4,999
ME,10,0.32843536,0.039872613,0.0127398865,4,666
ME,10,1.3693664,0.039872613,0.04412724,4,666
ME,10,1.3137414,0.039872613,0.051041007,7,666
ME,10,1.0270247,0.039872613,0.014044717,7,0
ME,10,0.32843536,0.039872613,0.0046937456,7,666
ME,10,0.72336364,0.039872613,0.015417717,4,666
ME,10,0.8197823,0.039872613,0.010643459,2,666
ME,10,1.0270249,0.039872613,0.014044717,4,999
ME,10,1.0806644,0.039872613,0.0566897,5,42
ME,10,0.6376084,0.039872613,0.0063583693,4,666
ME,10,1.3137414,0.039872613,0.06891649,7,999
ME,10,1.5326984,0.039872613,0.015284413,4,666
ME,10,0.65582585,0.039872613,0.025479892,7,40
ME,10,0.9853061,0.039872613,0.01279249,4,40
ME,10,1.9706122,0.039872613,0.16289274,4,666
ME,10,1.418022,0.039872613,0.018410558,6,666
ME,10,1.5315282,0.039872613,0.03264287,2,40
ME,10,0.60557836,0.039872613,0.012907246,5,40
ME,10,1.9706122,0.039872613,0.026948415,6,5
ME,10,1.2252227,0.039872613,0.16366662,6,40
ME,10,1.3137414,0.039872613,0.013100922,4,666
ME,10,1.3693664,0.039872613,0.046407297,4,666
ME,10,1.3137414,0.039872613,0.050959546,6,666
ME,10,1.3137414,0.039872613,0.051408917,7,40
ME,10,0.76433206,0.039872613,0.009923529,6,666
ME,10,0.40619943,0.039872613,0.0137659535,6,777
ME,10,1.3137414,0.039872613,0.051041007,4,999
ME,10,0.862579,0.039872613,0.011795903,6,666
ME,10,1.1891625,0.039872613,0.16366662,6,20
ME,10,0.7993951,0.039872613,0.007971748,6,40
ME,10,0.36373797,0.039872613,0.012326954,5,666
ME,10,0.5225108,0.039872613,0.017707711,77,666
ME,10,1.5688384,0.039872613,0.060951926,6,666
ME,10,2.4272132,0.039872613,0.16366662,6,666
ME,10,0.81511104,0.039872613,0.01114677,5,55
ME,10,1.5479205,0.039872613,0.03299227,5,666
ME,10,1.3693664,0.039872613,0.046407297,6,666
ME,10,1.2531058,0.039872613,0.01790841,6,40
ME,10,0.78376627,0.039872613,0.025256526,2,48
ME,10,0.34740677,0.039872613,0.004510474,4,42
ME,10,1.3693664,0.039872613,0.046407297,4,666
ME,10,1.2752168,0.039872613,0.018224405,6,40
ME,10,1.091214,0.039872613,0.0149225155,3,777
ME,10,1.0786865,0.039872613,0.014751206,4,777
ME,10,0.7915139,0.039872613,0.010824075,4,999
ME,10,1.9787848,0.039872613,0.10380342,4,888
ME,10,1.5326984,0.039872613,0.019899433,6,666
ME,10,0.6846832,0.039872613,0.056694817,4,777
ME,10,1.5427579,0.039872613,0.060370684,4,40
ME,10,1.0152342,0.039872613,0.01450893,4,40
ME,10,1.0676603,0.039872613,0.034404896,6,666
ME,10,1.0270249,0.039872613,0.021889925,7,666
ME,10,0.7651301,0.039872613,0.009933886,6,666
ME,10,0.40032429,0.039872613,0.003992121,7,60
ME,10,0.6568707,0.039872613,0.021167362,3,42
ME,10,0.7206624,0.039872613,0.16366662,4,40
ME,10,1.1680309,0.039872613,0.037639294,4,20
ME,10,0.36638054,0.039872613,0.0036536278,7,666
ME,10,0.9984499,0.039872613,0.032174595,7,48
ME,10,1.5479205,0.039872613,0.020097071,4,666
ME,10,0.3831746,0.039872613,0.014863205,2,999
ME,10,2.1443527,0.039872613,0.07267136,6,666
ME,10,1.1872709,0.039872613,0.016967557,3,666
ME,10,0.81239885,0.039872613,0.03151268,6,666
ME,10,1.9819374,0.039872613,0.15560432,2,42
ME,10,1.5688384,0.039872613,0.060951926,4,50
ME,10,0.5225108,0.039872613,0.011136757,3,50
ME,10,0.6844256,0.039872613,0.02319492,6,666
ME,10,0.62753534,0.039872613,0.020222053,6,60
ME,10,0.67682284,0.039872613,0.009255654,4,777
ME,10,0.6558258,0.039872613,0.013978217,4,666
ME,10,0.60501254,0.039872613,0.006033322,7,666
ME,10,1.4295684,0.039872613,0.048447568,2,666
ME,10,1.6302221,0.039872613,0.16366662,4,45
ME,10,0.31461042,0.039872613,0.02605112,4,40
ME,10,1.5053865,0.039872613,0.032085706,5,888
ME,10,0.9853061,0.039872613,0.013474207,6,999
ME,10,0.9853061,0.039872613,0.013474207,7,999
ME,10,0.9853061,0.039872613,0.021000737,88,10
ME,10,1.5870329,0.039872613,0.051141467,7,40
ME,10,1.3536458,0.039872613,0.018511308,4,777
ME,10,0.61261135,0.039872613,0.008377554,7,40
ME,10,0.32843536,0.039872613,0.0044914037,1,999
ME,10,0.9853061,0.039872613,0.01279249,6,999
ME,10,0.6662141,0.039872613,0.022577766,7,60
ME,10,1.0270249,0.039872613,0.03309543,4,666
ME,10,0.6568707,0.039872613,0.006550461,5,999
ME,10,0.3963875,0.039872613,0.015400299,7,42
ME,10,1.2550707,0.039872613,0.04876155,4,40
ME,10,0.6040501,0.039872613,0.019465245,4,666
ME,10,1.8287878,0.039872613,0.03897866,6,666
ME,10,0.3423416,0.039872613,0.0046815714,5,999
ME,10,0.76009876,0.039872613,0.06293953,5,48
ME,10,0.7663492,0.039872613,0.16366662,6,40
ME,10,0.3188042,0.039872613,0.012386062,7,40
ME,10,1.7117082,0.039872613,0.017069532,7,999
ME,10,1.091214,0.039872613,0.023258047,7,80
ME,10,0.32843536,0.039872613,0.0032752305,7,666
ME,10,0.39675823,0.039872613,0.01344599,7,50
ME,10,0.9837387,0.039872613,0.009810055,7,666
ME,10,1.8186898,0.039872613,0.024870861,5,777
ME,10,0.6558258,0.039872613,0.025663557,7,666
ME,10,1.3489462,0.039872613,0.04346919,7,50
ME,10,1.3693664,0.039872613,0.04412724,5,999
ME,10,0.67682284,0.039872613,0.0067494246,4,999
ME,10,0.6568707,0.039872613,0.014000488,2,666
ME,10,0.32843536,0.039872613,0.16366662,6,999
ME,10,1.3663038,0.039872613,0.044028547,2,666
ME,10,0.67682284,0.039872613,0.026295675,5,999
ME,10,1.5830278,0.039872613,0.020552877,4,888
ME,10,0.8292431,0.039872613,0.02672201,6,888
ME,10,2.0731077,0.039872613,0.16366662,5,888
ME,10,1.6920573,0.039872613,0.057343222,4,666
ME,10,1.3693664,0.039872613,0.018726286,4,777
ME,10,1.2752168,0.039872613,0.0127167385,7,666
ME,10,1.9417707,0.039872613,0.06257272,6,40
ME,10,0.7654286,0.039872613,0.029738158,4,777
ME,10,1.3536458,0.039872613,0.05259135,4,100
ME,10,1.6421767,0.039872613,0.05291842,4,20
ME,10,1.4655222,0.039872613,0.031236034,7,666
ME,10,0.67682284,0.039872613,0.008787376,4,45
ME,10,0.6568707,0.039872613,0.014000488,7,666
ME,10,0.93982935,0.039872613,0.16366662,4,777
ME,10,0.6768229,0.039872613,0.008787376,4,666
ME,10,1.3693664,0.039872613,0.018726286,3,999
ME,10,1.4904841,0.039872613,0.048030205,7,40
ME,10,0.32218495,0.039872613,0.0046044155,7,666
ME,10,1.0270249,0.039872613,0.014044717,6,777
ME,10,0.39969754,0.039872613,0.008519119,6,999
ME,10,1.2699703,0.039872613,0.018149424,7,0
ME,10,1.0270249,0.039872613,0.014044717,6,777
ME,10,1.3536458,0.039872613,0.071009785,4,777
ME,10,0.9398294,0.039872613,0.036455646,2,60
ME,10,0.32791293,0.039872613,0.017201725,7,999
ME,10,0.792775,0.039872613,0.010841322,6,888
ME,10,1.0152342,0.039872613,0.013181054,4,777
ME,10,0.6846832,0.039872613,0.026601061,6,666
ME,10,0.6846832,0.039872613,0.0068278112,4,666
ME,10,2.0116665,0.039872613,0.02006079,4,666
ME,10,0.6558258,0.039872613,0.008514759,7,40
ME,10,1.7978107,0.039872613,0.057933666,4,666
ME,10,0.32843536,0.039872613,0.0127398865,5,666
ME,10,0.5225108,0.039872613,0.07728719,6,666
ME,10,0.98530614,0.039872613,0.013474223,6,999
ME,10,0.8197823,0.039872613,0.017472778,7,40
ME,10,1.5688384,0.039872613,0.060951926,4,666
ME,10,1.5830278,0.039872613,0.020552877,5,888
ME,10,2.0567186,0.039872613,0.15560432,7,56
ME,10,1.5870329,0.039872613,0.0621033,2,666
ME,10,1.2531058,0.039872613,0.16366662,7,60
ME,10,1.0270249,0.039872613,0.010241724,3,999
ME,10,0.6568707,0.039872613,0.008528328,6,999
ME,10,1.5870329,0.039872613,0.051141467,7,666
ME,10,0.59032446,0.039872613,0.16366662,7,43
ME,10,0.80875146,0.039872613,0.01050024,6,666
ME,10,1.5278306,0.039872613,0.020893311,6,666
ME,10,0.98530614,0.039872613,0.013474223,6,999
ME,10,0.30250627,0.039872613,0.003016661,6,666
ME,10,1.9837911,0.039872613,0.06392678,2,999
ME,10,1.3137414,0.039872613,0.017965615,4,999
ME,10,0.48544267,0.039872613,0.01564318,6,6
ME,10,1.0270249,0.039872613,0.013334136,4,666
ME,10,1.0152344,0.039872613,0.03944353,5,777
ME,10,0.6846832,0.039872613,0.009363143,4,777
ME,10,0.6568707,0.039872613,0.014000488,6,666
ME,10,1.6421767,0.039872613,0.016376145,7,666
ME,10,0.8307643,0.039872613,0.008284573,6,70
ME,10,0.7993951,0.039872613,0.017038237,4,50
ME,10,0.54652154,0.039872613,0.16366662,6,999
ME,10,1.0199417,0.039872613,0.021738958,6,999
ME,10,1.3137414,0.039872613,0.028000977,6,999
ME,10,1.6421767,0.039872613,0.022457024,4,999
ME,10,0.6558258,0.039872613,0.025479892,7,56
ME,10,0.6846832,0.039872613,0.023203649,4,666
ME,10,0.7915139,0.039872613,0.030751599,4,888
ME,10,0.38637426,0.039872613,0.0055217613,4,30
ME,10,1.0270249,0.039872613,0.014044717,4,666
ME,10,0.9398294,0.039872613,0.16366662,4,40
ME,10,1.2772487,0.039872613,0.16366662,4,999
ME,10,1.58555,0.039872613,0.061601195,2,777
ME,10,0.6568707,0.039872613,0.025520504,6,40
ME,10,0.6568707,0.039872613,0.16366662,6,999
ME,10,1.3116517,0.039872613,0.16366662,3,42
ME,10,1.2040981,0.039872613,0.16366662,2,70
ME,10,0.9853061,0.039872613,0.01279249,4,999
ME,10,0.6568707,0.039872613,0.021167362,7,40
ME,10,0.3423416,0.039872613,0.013300531,6,777
ME,10,0.72747594,0.039872613,0.0072545535,6,666
ME,10,1.1124424,0.039872613,0.043220207,6,40
ME,10,0.32843536,0.039872613,0.0127398865,3,666
ME,10,1.0270249,0.039872613,0.014044717,5,777
ME,10,0.2612554,0.039872613,0.013704979,6,45
ME,10,0.49540052,0.039872613,0.019247122,6,40
ME,10,1.1872709,0.039872613,0.016236108,4,70
ME,10,0.9398294,0.039872613,0.03677709,6,40
ME,10,0.8586096,0.039872613,0.16366662,6,48
ME,10,1.0270249,0.039872613,0.03309543,6,666
ME,10,0.4293048,0.039872613,0.013834152,7,40
ME,10,1.5688384,0.039872613,0.021454098,6,48
ME,10,0.6846832,0.039872613,0.009363143,4,777
ME,10,0.6568707,0.039872613,0.009387491,7,40
ME,10,1.5675325,0.039872613,0.061340183,7,666
ME,10,1.583028,0.039872613,0.02164815,2,8
ME,10,1.5101252,0.039872613,0.02065119,4,40
ME,10,0.5225108,0.039872613,0.020300388,6,44
